ID,NGenes,Direction,PValue,FDR
GO:0034220,51,Up,1.784022465241214e-4,0.009952682904572956
GO:1903861,12,Up,1.9708465082003546e-4,0.01045788657607808
GO:0045766,94,Down,1.9881913642733995e-4,0.01045788657607808
GO:0035418,16,Up,2.2232810644318761e-4,0.011369612332275233
GO:0022038,13,Up,2.368239518843272e-4,0.011783591768082335
GO:0034341,14,Down,2.531637221830215e-4,0.012265116119445857
GO:0043536,35,Down,3.020393972114381e-4,0.014257808468365578
GO:0099171,29,Up,3.1414292701870583e-4,0.014458428216035936
GO:0032760,71,Down,3.569947618119217e-4,0.016029935524286536
GO:0007416,37,Up,3.9642945088593477e-4,0.017376824263833475
GO:0060291,40,Up,5.977701849389975e-4,0.02509555012215168
GO:0019228,23,Up,5.997850110671775e-4,0.02509555012215168
GO:1903779,12,Up,6.354304495619497e-4,0.02599616572541221
GO:1900017,14,Down,6.764433860033596e-4,0.026844190203576476
GO:2000463,30,Up,6.903448969859188e-4,0.026844190203576476
GO:0019233,26,Up,7.119744185253529e-4,0.026844190203576476
GO:0043278,11,Up,7.144841499050773e-4,0.026844190203576476
GO:0007158,12,Up,7.428455357891488e-4,0.02735157262775646
GO:0045087,218,Down,7.955399928486612e-4,0.028231021753701832
GO:0016079,17,Up,7.97399853988319e-4,0.028231021753701832
GO:0001570,40,Down,8.206359655691886e-4,0.02850548703043163
GO:1901224,40,Down,8.755882886293873e-4,0.029851074803087074
GO:0035725,65,Up,9.77026385108322e-4,0.032288560549511035
GO:0051966,22,Up,9.821615376277122e-4,0.032288560549511035
GO:0006955,140,Down,0.0010207012550844908,0.03296685983527277
GO:0035235,20,Up,0.0010446185849265592,0.033157634738789576
GO:0034097,34,Down,0.0011374567004578358,0.03549250483970976
GO:0048168,21,Up,0.0011842719919559783,0.036337412286515935
GO:0035329,16,Down,0.0012112753589457288,0.03655668747244404
GO:0007020,16,Up,0.0012581624243233353,0.036849514415029386
GO:0032733,25,Down,0.0012959174431243707,0.036849514415029386
