ID,NES,pval,padj,size,leadingEdge
GO:0010800,1.491958682779297,0.06468531468531469,0.5082343652334111,15,PLK1;APP
GO:0001937,-1.4891748331582009,0.05947136563876652,0.5082343652334111,20,ATP5IF1;ALOX5;CAV1;MIR22;GDF2
GO:0007062,1.4871977720134015,0.06818181818181818,0.5082343652334111,15,PLK1;KIF22;MRE11;STAG1;ESCO2;STAG2;RAD21;SMC3
GO:0031290,1.4819533520350983,0.06371681415929203,0.5082343652334111,11,ROBO2;EFNA5;EPHB1
GO:0045860,-1.4807133042449634,0.0593607305936073,0.5082343652334111,26,CDKN1A;GAS6
GO:0002376,-1.4806370238042523,0.05656108597285068,0.5082343652334111,18,SQSTM1;IRF1;IRF9;INPPL1;IRF8;OLR1
GO:0035025,1.478320869373611,0.060498220640569395,0.5082343652334111,21,NET1;ARRB1;F2RL1;COL3A1;RAC1;LPAR2;ROBO1;FXR1
GO:0099149,-1.4781164787513585,0.06496519721577726,0.5082343652334111,16,DRD4;MDM2;SYNE1;NCDN;NRG1;SCRIB;ARC
GO:0006337,1.4767622698366645,0.07054673721340388,0.5082343652334111,14,NFE2;ATAD2;SMARCE1;SET;ARID2;SMARCC1;SMARCB1
GO:0045880,1.4719620951266732,0.0625,0.5082343652334111,30,GPC3;FGF9;TUBD1;TEDC2;GAS8;DYNC2H1;TXNDC15;DCDC2;RAB34;IFT172;EVC
GO:0032091,-1.4690754413619604,0.0675990675990676,0.5082343652334111,25,CDKN1A;BAX;NES;LRPAP1;DKK1;CTNNBIP1
GO:0050776,-1.4665786390843054,0.07126436781609195,0.5082343652334111,14,INPP5D;INPPL1;BCL6
GO:0007520,1.4662900825139005,0.06902654867256637,0.5082343652334111,11,CDON;NEO1;DOCK1;WNT1;DOCK5
GO:0030225,-1.465070874211493,0.06818181818181818,0.5082343652334111,21,LIF;CEBPA;CSF1R;SOCS1;HLA-DRB1;CSF1;BMP4
GO:0048147,-1.4647004608360314,0.060324825986078884,0.5082343652334111,24,BAX;TP53INP1;CAV1;B4GALT7;PARP10;FTH1;TRIM32;EMD;MYC;MED25
GO:0038026,1.4625385714860042,0.07079646017699115,0.5082343652334111,11,LRP8;STAT5A;RNF7;CRKL;RELN;CUL5;PAFAH1B1
GO:0032526,-1.4612568477397603,0.06575963718820861,0.5082343652334111,27,GATA6;GJB2;AQP3;MMP2;TBX2;DKK1;RARA;RBP4;HSD17B2;SREBF1;IGFBP7;TFRC
GO:0031503,1.461128923043464,0.07079646017699115,0.5082343652334111,11,BIRC5;SGCD
