Gene ID,Mean Expr,log2FC,log2FC SE,p-value,adj. p-value,Gene Symbol
56963,459,-1.89,0.258,3.23e-14,3.81e-13,RGMA
89894,178,-1.88,0.256,3.25e-14,3.82e-13,TMEM116
154141,382,-1.33,0.179,3.26e-14,3.84e-13,MBOAT1
100130370,11.7,-3.58,0.485,3.29e-14,3.87e-13,NA
2787,1490,0.907,0.121,3.33e-14,3.92e-13,GNG5
340277,73.4,-1.6,0.217,3.37e-14,3.96e-13,FAM221A
79674,113,2.88,0.396,3.42e-14,4.02e-13,VEPH1
11320,675,1.22,0.164,3.46e-14,4.05e-13,MGAT4A
256643,290,-1.16,0.155,3.49e-14,4.09e-13,BCLAF3
2660,16.9,-3.11,0.426,3.51e-14,4.11e-13,MSTN
7248,1020,-0.899,0.12,3.52e-14,4.12e-13,TSC1
117166,18.2,-3.69,0.507,3.53e-14,4.13e-13,WFIKKN1
995,96.3,1.9,0.258,3.56e-14,4.17e-13,CDC25C
388886,162,-1.21,0.162,3.57e-14,4.18e-13,LRRC75B
223117,200,-2.97,0.41,3.59e-14,4.19e-13,SEMA3D
58504,374,1.69,0.229,3.66e-14,4.27e-13,ARHGAP22
100289019,137,-1.81,0.246,3.77e-14,4.39e-13,NA
5198,501,0.737,0.098,3.77e-14,4.4e-13,PFAS
54908,284,1.41,0.191,3.82e-14,4.45e-13,SPDL1
107987250,159,-2.75,0.379,3.85e-14,4.48e-13,NA
57519,1420,-1.92,0.262,3.85e-14,4.48e-13,STARD9
222553,24.1,-3.34,0.464,3.86e-14,4.49e-13,SLC35F1
9955,134,2.78,0.382,3.88e-14,4.51e-13,HS3ST3A1
124583,1330,1.03,0.138,4.01e-14,4.66e-13,CANT1
10926,182,1.12,0.151,4.02e-14,4.67e-13,DBF4
7222,32.8,2.1,0.286,4.11e-14,4.77e-13,TRPC3
84231,1750,0.711,0.0947,4.12e-14,4.77e-13,TRAF7
219699,1460,2.1,0.287,4.12e-14,4.78e-13,UNC5B
104968399,2750,0.798,0.106,4.14e-14,4.79e-13,MYL12-AS1
10093,3020,1.05,0.141,4.14e-14,4.79e-13,ARPC4
2205,469,-3.93,0.548,4.16e-14,4.81e-13,FCER1A
115004,170,1.3,0.175,4.19e-14,4.84e-13,CGAS
57494,973,-1.08,0.146,4.22e-14,4.88e-13,RIMKLB
11137,1230,0.608,0.0809,4.24e-14,4.9e-13,PWP1
27257,589,0.639,0.0851,4.28e-14,4.93e-13,LSM1
6006,879,0.665,0.0886,4.35e-14,5.02e-13,RHCE
10519,2160,0.848,0.113,4.37e-14,5.04e-13,CIB1
6505,280,1.58,0.214,4.4e-14,5.06e-13,SLC1A1
112268294,11.8,-2.61,0.358,4.43e-14,5.1e-13,NA
5686,1290,0.948,0.127,4.47e-14,5.14e-13,PSMA5
202299,41.3,-3.81,0.532,4.53e-14,5.21e-13,LINC01554
51121,409,1.16,0.156,4.53e-14,5.21e-13,RPL26L1
28968,79.2,-1.65,0.225,4.59e-14,5.27e-13,SLC6A16
85407,287,-2.88,0.4,4.61e-14,5.29e-13,NKD1
3842,2080,0.738,0.0986,4.66e-14,5.35e-13,TNPO1
154,258,-2.52,0.349,4.7e-14,5.39e-13,ADRB2
84612,38.7,-4.16,0.581,4.83e-14,5.53e-13,PARD6B
6571,304,-1.76,0.24,4.86e-14,5.56e-13,SLC18A2
79726,730,-0.756,0.101,4.95e-14,5.67e-13,WDR59
29944,16.7,-2.74,0.379,4.96e-14,5.67e-13,PNMA3
57611,89.4,-2.76,0.383,4.97e-14,5.67e-13,ISLR2
4323,25700,2.2,0.301,4.99e-14,5.69e-13,MMP14
104909134,19.8,-2.69,0.374,5.1e-14,5.82e-13,LINC02210-CRHR1; CRHR1
171425,90.8,-1.51,0.206,5.12e-14,5.84e-13,CLYBL
340485,173,-2.18,0.301,5.13e-14,5.84e-13,ACER2
51026,1100,0.885,0.119,5.35e-14,6.1e-13,GOLT1B
51090,220,-3.43,0.478,5.37e-14,6.11e-13,PLLP
79039,1220,0.702,0.0939,5.59e-14,6.35e-13,DDX54
23539,27.1,-2.44,0.337,5.6e-14,6.36e-13,SLC16A8
10410,13300,1.32,0.179,5.72e-14,6.5e-13,IFITM3
5049,1590,0.603,0.0805,5.73e-14,6.51e-13,PAFAH1B2
4682,382,0.693,0.0928,5.79e-14,6.58e-13,NUBP1
1973,6530,1.33,0.18,5.83e-14,6.61e-13,EIF4A1
497258,52.6,-1.26,0.17,5.85e-14,6.63e-13,BDNF-AS
378108,444,-1.21,0.165,5.88e-14,6.66e-13,TRIM73; TRIM74
10969,958,0.947,0.128,5.91e-14,6.69e-13,EBNA1BP2
8683,1490,0.846,0.114,5.91e-14,6.69e-13,SRSF9
64215,704,0.997,0.134,5.97e-14,6.75e-13,DNAJC1
55041,2490,1.28,0.174,6.03e-14,6.81e-13,PLEKHB2
127833,31.5,-2.39,0.332,6.11e-14,6.9e-13,SYT2
105373095,451,-0.94,0.127,6.11e-14,6.9e-13,NA
100996549,46,-3.99,0.561,6.12e-14,6.9e-13,NA
7791,5460,1.54,0.211,6.18e-14,6.97e-13,ZYX
345274,101,-3.24,0.452,6.29e-14,7.09e-13,SLC10A6
6624,5080,1.73,0.236,6.39e-14,7.19e-13,FSCN1
162514,280,-4.24,0.597,6.42e-14,7.22e-13,TRPV3
9260,3530,1.83,0.25,6.43e-14,7.23e-13,PDLIM7
5325,1570,-1.3,0.177,6.43e-14,7.23e-13,PLAGL1
4811,6760,1.6,0.218,6.52e-14,7.32e-13,NID1
105374808,20.5,-2.77,0.384,6.55e-14,7.35e-13,NA
53616,186,-2.27,0.315,6.55e-14,7.35e-13,ADAM22
55789,60.2,2.12,0.292,6.55e-14,7.35e-13,DEPDC1B
101927825,923,1.46,0.199,6.56e-14,7.35e-13,NA
101059938,398,-1.27,0.173,6.58e-14,7.37e-13,NPIPA7
5452,270,1.7,0.233,6.59e-14,7.37e-13,POU2F2
10724,3420,-1.01,0.137,6.72e-14,7.52e-13,OGA
11014,6130,1.22,0.166,6.74e-14,7.53e-13,KDELR2
440270,1060,-1.71,0.236,6.84e-14,7.64e-13,GOLGA8B
115948,303,0.734,0.0987,6.92e-14,7.73e-13,ODAD3
50515,1200,2.16,0.298,6.96e-14,7.77e-13,CHST11
23196,2990,0.501,0.0672,7.01e-14,7.82e-13,FAM120A
100996419,33.7,-1.53,0.209,7.02e-14,7.82e-13,MRNIP-DT
51155,633,1.83,0.252,7.03e-14,7.83e-13,JPT1
10204,1440,1,0.136,7.03e-14,7.83e-13,NUTF2
84324,1010,0.638,0.0856,7.05e-14,7.85e-13,SARNP
114659,173,-1.11,0.151,7.15e-14,7.95e-13,LRRC37B
1287,382,-2.64,0.368,7.31e-14,8.13e-13,COL4A5
3623,13.8,-2.07,0.284,7.36e-14,8.18e-13,INHA
55582,132,-1.29,0.176,7.37e-14,8.18e-13,KIF27
100507420,117,1.85,0.254,7.39e-14,8.2e-13,LINC01605
643827,301,-2.09,0.29,7.49e-14,8.3e-13,NA
85004,587,-1.69,0.233,7.53e-14,8.34e-13,RERG
222229,333,0.939,0.127,7.54e-14,8.35e-13,LRWD1
10230,91.8,-1.03,0.14,7.67e-14,8.49e-13,NBR2
402483,1710,-1.35,0.185,7.71e-14,8.52e-13,NA
112268253,14.3,-3.62,0.507,7.86e-14,8.68e-13,NA
100750247,1150,2,0.276,7.9e-14,8.73e-13,NA
5693,1990,0.97,0.131,7.9e-14,8.73e-13,PSMB5
100131564,213,-1.8,0.249,7.91e-14,8.73e-13,NA
102723663,65.8,2.01,0.278,7.97e-14,8.79e-13,NA
100128338,145,-5.64,0.8,7.98e-14,8.8e-13,NA
5169,64.9,-2.72,0.381,8.12e-14,8.95e-13,ENPP3
105371874,71.4,-3.44,0.487,8.21e-14,9.04e-13,NA
278,9.61,-2.98,0.413,8.23e-14,9.05e-13,AMY1C
9053,248,-2.48,0.347,8.36e-14,9.19e-13,MAP7
23432,629,1.37,0.188,8.52e-14,9.35e-13,GPR161
685,167,-5.37,0.765,8.52e-14,9.35e-13,BTC
107986496,37.8,-2.74,0.383,8.54e-14,9.38e-13,NA
107984280,30.2,-2.04,0.282,8.63e-14,9.47e-13,NA
146330,64,-3.8,0.537,8.74e-14,9.58e-13,FBXL16
51246,3490,1.02,0.138,8.79e-14,9.63e-13,SHISA5
8894,1790,0.826,0.112,8.88e-14,9.73e-13,EIF2S2
8309,338,-1.83,0.254,8.91e-14,9.76e-13,ACOX2
5531,2060,0.947,0.129,9.08e-14,9.93e-13,PPP4C
27152,193,-1.17,0.159,9.56e-14,1.04e-12,INTU
50717,2410,-0.577,0.078,9.73e-14,1.06e-12,DCAF8
643641,567,-1.11,0.152,9.79e-14,1.07e-12,ZNF862
84817,520,0.893,0.121,9.83e-14,1.07e-12,TXNDC17
57019,814,0.673,0.0909,9.86e-14,1.08e-12,CIAPIN1
414060,79.9,-1.74,0.241,9.89e-14,1.08e-12,TBC1D3C
644794,107,-1.87,0.26,1.01e-13,1.11e-12,NA
51334,329,1.97,0.275,1.02e-13,1.12e-12,PRR16
80119,85.3,2.33,0.325,1.03e-13,1.12e-12,PIF1
81620,210,2.69,0.377,1.03e-13,1.12e-12,CDT1
81792,1720,2.12,0.295,1.05e-13,1.14e-12,ADAMTS12
102465519,22.3,-1.39,0.191,1.05e-13,1.14e-12,MIR6861
643719,640,-5.2,0.742,1.06e-13,1.15e-12,NA
102723859,152,-1.18,0.162,1.06e-13,1.15e-12,TBC1D3K; TBC1D3E
55748,2410,1.12,0.153,1.06e-13,1.15e-12,CNDP2
202020,40,-1.8,0.25,1.1e-13,1.19e-12,NA
84790,6990,1.88,0.261,1.11e-13,1.21e-12,TUBA1C
11222,1250,0.807,0.11,1.12e-13,1.21e-12,MRPL3
22798,310,-5.13,0.732,1.12e-13,1.21e-12,LAMB4
103689845,43.5,5.07,0.722,1.15e-13,1.25e-12,NA
4292,763,0.533,0.072,1.17e-13,1.26e-12,MLH1
6532,19.2,-3.15,0.441,1.17e-13,1.26e-12,SLC6A4
54360,397,2.75,0.386,1.17e-13,1.27e-12,CYTL1
9232,397,2.46,0.344,1.19e-13,1.28e-12,PTTG1
79885,334,-1.04,0.143,1.2e-13,1.3e-12,HDAC11
901,1150,-1.12,0.153,1.2e-13,1.3e-12,CCNG2
435,626,0.809,0.11,1.21e-13,1.3e-12,ASL
387644,20.6,-3.84,0.54,1.22e-13,1.31e-12,FAM238C
151742,516,-1.51,0.209,1.22e-13,1.32e-12,PPM1L
107984338,1580,-2.16,0.303,1.24e-13,1.33e-12,NA
7517,493,-0.93,0.127,1.26e-13,1.36e-12,XRCC3
291,360,-1.78,0.248,1.27e-13,1.37e-12,SLC25A4
2014,2730,1.45,0.201,1.28e-13,1.37e-12,EMP3
2395,188,0.891,0.122,1.28e-13,1.37e-12,FXN
117194,55.2,-5.8,0.841,1.29e-13,1.39e-12,MRGPRX2
56904,1370,-1.69,0.235,1.34e-13,1.44e-12,SH3GLB2
113444,898,0.823,0.112,1.34e-13,1.44e-12,SMIM12
2782,8750,0.638,0.0866,1.34e-13,1.44e-12,GNB1
9403,3230,0.633,0.0859,1.35e-13,1.45e-12,SELENOF
6550,329,-1.34,0.186,1.36e-13,1.45e-12,SLC9A3
7064,915,1.36,0.189,1.39e-13,1.49e-12,THOP1
1293,71200,2.15,0.301,1.45e-13,1.55e-12,COL6A3
55657,371,-1.1,0.151,1.46e-13,1.56e-12,ZNF692
3163,1030,0.755,0.103,1.48e-13,1.57e-12,HMOX2
25932,7610,1.01,0.138,1.48e-13,1.58e-12,CLIC4
13,98.8,-5.61,0.812,1.49e-13,1.59e-12,AADAC
79852,172,-4.69,0.672,1.49e-13,1.59e-12,EPHX3
4319,32.9,5.37,0.767,1.5e-13,1.6e-12,MMP10
6949,842,0.702,0.0957,1.52e-13,1.61e-12,TCOF1
6751,23.9,-3.4,0.484,1.55e-13,1.65e-12,SSTR1
127435,3070,-2.66,0.377,1.56e-13,1.66e-12,PODN
3340,4140,0.795,0.109,1.57e-13,1.66e-12,NDST1
3293,17.2,-2.43,0.342,1.62e-13,1.71e-12,HSD17B3
100874363,31.2,-2.37,0.334,1.63e-13,1.73e-12,HOXC-AS1
57449,1480,-1.65,0.231,1.63e-13,1.73e-12,PLEKHG5
27077,537,-1.13,0.155,1.64e-13,1.73e-12,B9D1
7283,843,1.27,0.176,1.64e-13,1.74e-12,TUBG1
10694,2340,0.651,0.0888,1.66e-13,1.76e-12,CCT8
5293,864,0.629,0.14,1.67e-13,1.76e-12,PIK3CD
5016,96.9,-1.98,0.279,1.71e-13,1.81e-12,OVGP1
643749,177,-1.13,0.156,1.72e-13,1.82e-12,TRAF3IP2-AS1
55251,1160,-0.819,0.112,1.74e-13,1.83e-12,PCMTD2
25884,69,4.33,0.616,1.77e-13,1.87e-12,CHRDL2
7166,26.1,-2.25,0.316,1.78e-13,1.88e-12,TPH1
8570,2810,0.62,0.0847,1.8e-13,1.9e-12,KHSRP
60495,119,-3.67,0.526,1.8e-13,1.9e-12,HPSE2
93517,213,-4.19,0.603,1.82e-13,1.91e-12,SDR42E1
140730,40.8,-3.52,0.506,1.84e-13,1.93e-12,RIMS4
400027,317,-0.824,0.113,1.87e-13,1.96e-12,NA
4869,8350,0.955,0.131,1.9e-13,1.99e-12,NPM1
152687,132,-1.02,0.14,1.92e-13,2.01e-12,ZNF595
9061,1850,0.709,0.0971,1.94e-13,2.03e-12,PAPSS1
127281,699,1.14,0.158,1.95e-13,2.05e-12,PRXL2B
10011,861,1.04,0.144,1.96e-13,2.05e-12,SRA1
11245,989,1.59,0.223,2.05e-13,2.15e-12,GPR176
54962,176,0.933,0.129,2.1e-13,2.2e-12,TIPIN
3455,898,1.02,0.141,2.14e-13,2.24e-12,IFNAR2
112950,828,0.777,0.107,2.14e-13,2.24e-12,MED8
1308,3380,-5.45,0.789,2.14e-13,2.24e-12,COL17A1
140862,358,-3.51,0.504,2.15e-13,2.25e-12,ISM1
1543,110,-5.96,0.863,2.16e-13,2.26e-12,CYP1A1
10142,990,-0.893,0.123,2.16e-13,2.26e-12,AKAP9
80725,101,-3.36,0.483,2.19e-13,2.28e-12,SRCIN1
135250,82.7,-3.32,0.476,2.23e-13,2.33e-12,RAET1E
284805,11.8,-3.69,0.519,2.34e-13,2.43e-12,C20orf203
5719,2160,0.655,0.0899,2.35e-13,2.44e-12,PSMD13
8668,3210,0.751,0.103,2.35e-13,2.45e-12,EIF3I
101929240,215,-1.42,0.199,2.37e-13,2.47e-12,NA
100506495,36.6,-1.75,0.247,2.41e-13,2.51e-12,LIFR-AS1
93185,912,-1.43,0.2,2.42e-13,2.52e-12,IGSF8
10121,2550,0.774,0.107,2.43e-13,2.52e-12,ACTR1A
84298,536,0.641,0.0881,2.43e-13,2.53e-12,LLPH
100287616,307,1.86,0.262,2.44e-13,2.53e-12,LOXL1-AS1
54558,218,-0.888,0.123,2.49e-13,2.59e-12,SPATA6
2886,178,-6.02,0.874,2.5e-13,2.59e-12,GRB7
94104,585,-0.965,0.134,2.5e-13,2.59e-12,PAXBP1
285855,1990,0.533,0.0732,2.51e-13,2.59e-12,RPL7L1
112770,1140,1.02,0.141,2.53e-13,2.62e-12,GLMP
22998,1080,-2.23,0.318,2.53e-13,2.62e-12,LIMCH1
10802,839,0.939,0.13,2.59e-13,2.68e-12,SEC24A
11005,1280,-7.54,1.1,2.63e-13,2.72e-12,SPINK5
688,1140,-4.06,0.587,2.64e-13,2.72e-12,KLF5
5316,438,0.662,0.091,2.64e-13,2.73e-12,PKNOX1
25875,927,-1.04,0.145,2.66e-13,2.74e-12,LETMD1
57604,150,-2.26,0.322,2.67e-13,2.75e-12,TRMT9B
388389,28.6,1.75,0.246,2.72e-13,2.8e-12,DNAAF19
162,2540,0.985,0.137,2.76e-13,2.84e-12,AP1B1
827,137,-4.12,0.596,2.77e-13,2.85e-12,CAPN6
54867,2200,0.876,0.121,2.82e-13,2.9e-12,TMEM214
4013,1170,-1.14,0.16,2.82e-13,2.9e-12,VWA5A
22870,1960,0.821,0.113,2.83e-13,2.9e-12,PPP6R1
57711,402,-1.13,0.157,2.9e-13,2.98e-12,ZNF529
5912,1250,1.03,0.143,2.92e-13,2.99e-12,RAP2B
219347,165,-1.89,0.269,2.93e-13,3e-12,NA
80789,440,0.789,0.109,2.93e-13,3.01e-12,INTS5
2992,879,0.854,0.118,2.94e-13,3.01e-12,GYG1
9508,154,2.26,0.322,2.96e-13,3.03e-12,ADAMTS3
23480,801,1.43,0.201,2.96e-13,3.03e-12,SEC61G
26751,611,-1.48,0.208,2.98e-13,3.04e-12,SH3YL1
2936,989,0.912,0.127,3.16e-13,3.23e-12,GSR
84129,399,-1.44,0.203,3.16e-13,3.23e-12,ACAD11
105372793,17.4,-2.08,0.295,3.17e-13,3.24e-12,NA
54756,317,-1.86,0.263,3.18e-13,3.24e-12,IL17RD
9448,5740,1.19,0.167,3.22e-13,3.29e-12,MAP4K4
100130890,138,-1.08,0.15,3.27e-13,3.34e-12,TSTD3
2058,1920,0.747,0.103,3.29e-13,3.36e-12,EPRS1
9871,2350,1.64,0.23,3.3e-13,3.36e-12,SEC24D
100129034,1840,0.605,0.0835,3.34e-13,3.4e-12,NA
29844,388,0.9,0.125,3.35e-13,3.41e-12,TFPT
999,884,-6.42,0.943,3.41e-13,3.47e-12,CDH1
51692,641,0.621,0.0858,3.45e-13,3.51e-12,CPSF3
1164,327,2.52,0.361,3.53e-13,3.59e-12,CKS2
645212,164,-1.15,0.161,3.55e-13,3.6e-12,EIF3J-DT
144321,24.3,-2.79,0.404,3.62e-13,3.67e-12,GLIPR1L2
101928895,35.8,-2.26,0.323,3.63e-13,3.68e-12,NA
100505573,509,1.23,0.173,3.69e-13,3.74e-12,INAFM2
84189,45.6,-5.99,0.879,3.69e-13,3.74e-12,SLITRK6
1890,4400,1.59,0.225,3.7e-13,3.74e-12,TYMP
116228,888,-0.737,0.102,3.72e-13,3.77e-12,COX20
8608,26.6,-3.07,0.443,3.81e-13,3.85e-12,RDH16
4856,557,-2.94,0.425,3.81e-13,3.85e-12,CCN3
79892,1400,0.687,0.0952,3.84e-13,3.88e-12,MCMBP
1616,1440,0.985,0.137,3.84e-13,3.88e-12,DAXX
57616,531,0.933,0.13,3.87e-13,3.91e-12,TSHZ3
105373581,140,1.5,0.212,3.93e-13,3.96e-12,NA
256710,30.1,-2.7,0.39,3.97e-13,4e-12,GLIPR1L1
80154,403,-3.28,0.477,3.98e-13,4.01e-12,NA
729830,329,-4.82,0.706,4.05e-13,4.08e-12,FHIP1A
7508,1200,-0.593,0.0822,4.05e-13,4.08e-12,XPC
29959,3290,0.711,0.0987,4.06e-13,4.09e-12,NRBP1
4734,643,0.98,0.137,4.09e-13,4.11e-12,NEDD4
79192,214,-3.23,0.469,4.12e-13,4.14e-12,IRX1
146439,285,-4.95,0.726,4.14e-13,4.16e-12,BICDL2
24140,860,0.878,0.122,4.14e-13,4.16e-12,FTSJ1
79023,301,0.677,0.0939,4.17e-13,4.18e-12,NUP37
1181,100,-0.854,0.119,4.18e-13,4.19e-12,CLCN2
151473,182,-2.29,0.329,4.19e-13,4.2e-12,SLC16A14
54862,716,-0.691,0.096,4.22e-13,4.23e-12,CC2D1A
80000,92.8,-3.78,0.552,4.24e-13,4.24e-12,GREB1L
114800,163,-3.34,0.487,4.29e-13,4.3e-12,CCDC85A
109136579,17400,-1.48,0.211,4.49e-13,4.49e-12,TALAM1
5591,2740,0.868,0.121,4.5e-13,4.49e-12,PRKDC
2113,4850,1.12,0.158,4.51e-13,4.5e-12,ETS1
54494,174,-1.14,0.16,4.52e-13,4.51e-12,C11orf71
5252,1040,-0.792,0.11,4.53e-13,4.52e-12,PHF1
145376,47.6,-2.41,0.348,4.57e-13,4.56e-12,PPP1R36
55257,433,0.813,0.113,4.61e-13,4.59e-12,MRGBP
643650,26,-4.57,0.667,4.69e-13,4.68e-12,LINC00842
28988,3040,0.56,0.0778,4.76e-13,4.74e-12,DBNL
53981,824,0.579,0.0805,4.78e-13,4.75e-12,CPSF2
256158,641,-3.72,0.544,4.84e-13,4.81e-12,HMCN2
84276,390,-1.18,0.167,4.86e-13,4.83e-12,NICN1
55055,307,1.29,0.183,4.88e-13,4.85e-12,ZWILCH
4907,1590,1.29,0.182,4.99e-13,4.96e-12,NT5E
9332,7900,2.75,0.398,5.01e-13,4.97e-12,CD163
51649,554,0.602,0.0837,5.17e-13,5.13e-12,MRPS23
163059,88.2,-1.16,0.164,5.17e-13,5.13e-12,ZNF433
84952,836,-3.01,0.438,5.23e-13,5.18e-12,CGNL1
107985513,11.4,4.38,0.629,5.25e-13,5.2e-12,NA
57761,255,1.53,0.218,5.28e-13,5.22e-12,TRIB3
7408,3320,1.62,0.231,5.31e-13,5.26e-12,VASP
549,487,-0.957,0.134,5.32e-13,5.26e-12,AUH
9791,1460,0.809,0.113,5.4e-13,5.34e-12,PTDSS1
2359,1220,2.1,0.302,5.46e-13,5.39e-12,FPR3
112755,68.3,-1.68,0.24,5.55e-13,5.48e-12,STX1B
7965,424,0.977,0.137,5.82e-13,5.75e-12,AIMP2
100132273,70.3,-1.02,0.144,5.92e-13,5.83e-12,NA
6566,862,1.1,0.156,5.92e-13,5.83e-12,SLC16A1
11282,1770,0.697,0.0975,5.93e-13,5.85e-12,MGAT4B
102723436,9.91,-3.04,0.437,5.99e-13,5.9e-12,NA
1939,972,-0.581,0.0811,6.05e-13,5.95e-12,EIF2D
10330,1210,0.983,0.138,6.06e-13,5.96e-12,CNPY2
1775,150,-4.81,0.709,6.1e-13,6e-12,DNASE1L2
101929018,17.8,-2.42,0.349,6.11e-13,6e-12,NA
29798,219,1.41,0.201,6.12e-13,6.01e-12,LINC03124
378938,18200,-1.5,0.213,6.2e-13,6.08e-12,MALAT1
5558,221,0.867,0.122,6.21e-13,6.1e-12,PRIM2
8502,1400,-0.575,0.0802,6.26e-13,6.14e-12,PKP4
285989,245,-0.968,0.136,6.46e-13,6.33e-12,ZNF789
100422842,33,-3.45,0.505,6.46e-13,6.33e-12,MIR3074
6059,1230,0.875,0.123,6.52e-13,6.38e-12,ABCE1
27344,97.2,-4.99,0.739,6.57e-13,6.43e-12,PCSK1N
79697,204,0.924,0.13,6.62e-13,6.48e-12,RIOX1
199746,293,-0.908,0.128,6.63e-13,6.48e-12,U2AF1L4
4771,806,0.741,0.104,6.68e-13,6.53e-12,NF2
100861541,62.1,-1.74,0.25,6.69e-13,6.53e-12,NA
440078,40.2,-1.19,0.169,6.84e-13,6.68e-12,NA
55959,4910,1.25,0.179,6.96e-13,6.79e-12,SULF2
3142,456,1.28,0.182,7.07e-13,6.89e-12,HLX
79442,128,-3.58,0.528,7.09e-13,6.91e-12,LRRC2
9256,221,-1.94,0.28,7.12e-13,6.94e-12,TSPOAP1
2261,1970,-5.11,0.76,7.15e-13,6.96e-12,FGFR3
84256,1190,-0.96,0.136,7.17e-13,6.98e-12,FLYWCH1
79719,686,0.651,0.0912,7.22e-13,7.02e-12,AAGAB
28991,663,0.74,0.104,7.26e-13,7.06e-12,COMMD5
146691,1340,-1.31,0.186,7.35e-13,7.14e-12,TOM1L2
8674,507,-0.626,0.0878,7.37e-13,7.16e-12,VAMP4
107985404,41.6,-1.67,0.24,7.47e-13,7.25e-12,NA
10237,769,0.884,0.125,7.47e-13,7.25e-12,SLC35B1
79572,2470,1.43,0.204,7.76e-13,7.52e-12,ATP13A3
105374187,32.5,-1.57,0.224,7.91e-13,7.66e-12,NA
6628,2740,1.14,0.162,7.91e-13,7.66e-12,SNRPB
54780,764,-0.692,0.0974,7.95e-13,7.7e-12,NSMCE4A
4670,4240,0.841,0.119,8.08e-13,7.82e-12,HNRNPM
105376222,27.4,2.59,0.378,8.14e-13,7.87e-12,NA
144363,326,-1.1,0.156,8.16e-13,7.88e-12,ETFRF1
90668,83.4,-3.65,0.539,8.16e-13,7.88e-12,CARMIL3
728888,251,-1.36,0.195,8.23e-13,7.94e-12,NPIPB11
10972,4990,0.426,0.0597,8.3e-13,8.01e-12,TMED10
8434,1170,-1.53,0.219,8.42e-13,8.12e-12,RECK
26298,626,-6.55,0.982,8.5e-13,8.19e-12,EHF
7358,1240,1.11,0.158,8.53e-13,8.22e-12,UGDH
338391,34.6,2.2,0.319,8.53e-13,8.22e-12,NA
84313,1030,0.827,0.117,8.75e-13,8.43e-12,VPS25
55754,3460,0.697,0.098,8.84e-13,8.51e-12,TMEM30A
9689,4240,0.856,0.121,8.93e-13,8.59e-12,BZW1
9612,4350,0.671,0.0944,8.95e-13,8.61e-12,NCOR2
23233,740,-1.19,0.169,8.97e-13,8.61e-12,EXOC6B
142678,1230,-1.11,0.158,9e-13,8.64e-12,MIB2
728780,13,-2.69,0.393,9.09e-13,8.72e-12,ANKDD1B
339883,56.7,-2.37,0.346,9.15e-13,8.78e-12,APRG1
2187,28.2,1.75,0.253,9.16e-13,8.79e-12,FANCB
124222,375,1.41,0.202,9.43e-13,9.03e-12,PAQR4
23224,2050,-1.72,0.249,9.44e-13,9.04e-12,SYNE2
10051,898,1.42,0.203,9.5e-13,9.09e-12,SMC4
10269,1170,0.573,0.0806,9.5e-13,9.09e-12,ZMPSTE24
23349,35.6,-2.35,0.345,9.51e-13,9.1e-12,PHF24
51276,45.8,-1.79,0.259,9.52e-13,9.1e-12,ZNF571
6263,141,-2.47,0.362,9.73e-13,9.3e-12,RYR3
440993,163,-1.48,0.213,9.77e-13,9.33e-12,NA
102723507,24.4,-3.27,0.484,9.78e-13,9.33e-12,NA
8818,629,1.03,0.146,9.8e-13,9.35e-12,DPM2
65243,94.9,1.75,0.253,9.91e-13,9.45e-12,ZFP69B
3551,1210,-0.692,0.0979,9.92e-13,9.45e-12,IKBKB
132989,34.1,-1.53,0.22,1e-12,9.54e-12,C4orf36
10180,2200,-0.894,0.127,1.02e-12,9.69e-12,RBM6
107985203,9.75,-2.53,0.368,1.02e-12,9.69e-12,NA
158234,403,-1.05,0.15,1.02e-12,9.74e-12,TRMT10B
79752,427,-0.754,0.107,1.02e-12,9.74e-12,ZFAND1
5087,1120,-1.37,0.197,1.03e-12,9.78e-12,PBX1
9690,1950,0.611,0.0861,1.03e-12,9.81e-12,UBE3C
375791,60.9,-4.28,0.636,1.04e-12,9.9e-12,CYSRT1
102724814,303,-1.37,0.197,1.05e-12,9.91e-12,AP1G2-AS1
10897,1670,1.21,0.173,1.06e-12,1e-11,YIF1A
164832,83.6,-3.55,0.529,1.07e-12,1.01e-11,LONRF2
105369438,58.6,1.16,0.166,1.08e-12,1.02e-11,PIWIL4-AS1
100526694,191,1.41,0.203,1.08e-12,1.02e-11,MSANTD3-TMEFF1
100133545,10.3,-2.98,0.437,1.09e-12,1.03e-11,MRPL23-AS1
81888,344,-0.955,0.136,1.09e-12,1.03e-11,HYI
100506124,45.9,-2.01,0.293,1.11e-12,1.05e-11,NA
55198,1360,-0.855,0.122,1.12e-12,1.06e-11,APPL2
169981,226,-1.3,0.187,1.13e-12,1.06e-11,SPIN3
56935,396,1.39,0.2,1.13e-12,1.07e-11,SMCO4
57459,738,-0.551,0.0778,1.14e-12,1.07e-11,GATAD2B
151050,321,-1.01,0.144,1.14e-12,1.08e-11,KANSL1L
9587,359,0.697,0.0986,1.14e-12,1.08e-11,MAD2L1BP
2316,28700,1.1,0.159,1.16e-12,1.09e-11,FLNA
2065,529,-5.35,0.805,1.19e-12,1.12e-11,ERBB3
7805,10000,2.13,0.311,1.2e-12,1.13e-11,LAPTM5
440299,12.6,-2.22,0.323,1.21e-12,1.14e-11,NA
8243,1730,0.921,0.131,1.22e-12,1.15e-11,SMC1A
201229,238,-1.45,0.209,1.22e-12,1.15e-11,LYRM9
122664,11.5,-3.07,0.449,1.23e-12,1.15e-11,TPPP2
