ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
WP2880,Glucocorticoid receptor pathway,8,62,8/447,62/7070,3.91994342291372,2.0408457819152774,0.04023991663119543,0.3135109922609554,8,447,7070,0.12903225806451613,2.0408457819152774,2.1384079463229075,0.2838605273748115,ANGPTL4/BIRC3/CCL2/FGD4/IL11/PTGS2/TNS4/ZIC2
WP1434,Osteopontin signaling,3,13,3/447,13/7070,0.8219236209335219,3.6499741868869386,0.04465261719417153,0.33780675616460204,3,447,7070,0.23076923076923078,3.6499741868869386,2.484326293492873,0.30585850679150295,ITGB3/MMP9/SPP1
WP4211,Transcriptional cascade regulating adipogenesis,3,13,3/447,13/7070,0.8219236209335219,3.6499741868869386,0.04465261719417153,0.33780675616460204,3,447,7070,0.23076923076923078,3.6499741868869386,2.484326293492873,0.30585850679150295,EGR2/GATA3/KLF5
WP2571,Polycystic kidney disease pathway,9,75,9/447,75/7070,4.7418670438472414,1.8979865771812081,0.04581165017827461,0.34162401990084784,9,447,7070,0.12,1.8979865771812081,2.0310096747292334,0.3093147508277489,FLT1/FOS/WNT10A/WNT11/WNT2/WNT3A/WNT6/WNT7A/WNT7B
WP4816,TGF beta receptor signaling in skeletal dysplasias,7,53,7/447,53/7070,3.3509193776520507,2.0889789371491285,0.04782868178387753,0.3461814847085545,7,447,7070,0.1320754716981132,2.0889789371491285,2.067221680899981,0.31344119103476703,ENG/FOS/ITGB6/LEFTY2/LTBP1/RUNX2/SPP1
WP5039,SARS CoV 2 innate immunity evasion and cell specific immune response,7,53,7/447,53/7070,3.3509193776520507,2.0889789371491285,0.04782868178387753,0.3461814847085545,7,447,7070,0.1320754716981132,2.0889789371491285,2.067221680899981,0.31344119103476703,CCL2/CXCL1/CXCL2/CXCL3/CXCL5/CXCL6/TFAP2A
WP170,Nuclear receptors,5,32,5/447,32/7070,2.023196605374823,2.4713366890380315,0.04841235322552582,0.3461814847085545,5,447,7070,0.15625,2.4713366890380315,2.167044339315163,0.31344119103476703,HNF4A/NR2F1/NR5A2/PPARA/THRB
WP4534,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,6,43,6/447,43/7070,2.7186704384724187,2.2069611362572186,0.0516296990864836,0.3641986881506005,6,447,7070,0.13953488372093023,2.2069611362572186,2.062281339450736,0.32975440810570605,ACTA1/ACTC1/CDH1/ITGB3/ITGB4/ITGB6
WP3931,Embryonic stem cell pluripotency pathways,11,102,11/447,102/7070,6.448939179632249,1.7057068912576216,0.05644701404559336,0.38970459544949654,11,447,7070,0.10784313725490197,1.7057068912576216,1.864986739047736,0.35284808097766474,FGF18/FGFR4/FOS/PDGFA/WNT10A/WNT11/WNT2/WNT3A/WNT6/WNT7A/WNT7B
WP5373,Osteoarthritic chondrocyte hypertrophy,6,44,6/447,44/7070,2.781895332390382,2.156802928615009,0.05673860010375812,0.38970459544949654,6,447,7070,0.13636363636363635,2.1568029286150088,1.9995718762434445,0.35284808097766474,DIO2/EPAS1/FGFR4/FOS/RUNX2/SPP1
